genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_encoded,song_length,genre_encoded
Anime,Sekihan,Suki Kirai,7dHe2GYzd4qKr494s7Va3e,17,0.475,0.584,296600,0.921,1.21e-06,7,0.73,-1.401,1,0.0524,119.997,4.0,0.762,11147,479.988,2
Soundtrack,West Dylan Thordson,Kevin Wendell Crumb,2e9TO5MdlrW0gCKy0S7p4e,36,0.865,0.105,161894,0.0574,0.856,5,0.108,-27.786,0,0.0417,84.876,4.0,0.0333,13917,339.504,25
Jazz,The Budos Band,Arcane Rambler,1pgMjhnJ2cQY2G2p8JItn2,38,0.00258,0.468,209707,0.935,0.88,4,0.0923,-7.134,0,0.06,97.813,4.0,0.378,12352,391.252,14
Opera,Robert Merrill,Gesticulate,1MQnnhjDq1DaPso8I3FZpT,6,0.887,0.398,287707,0.396,1.87e-05,7,0.178,-14.15,1,0.123,77.152,4.0,0.276,10612,308.608,16
Dance,James Arthur,Rewrite The Stars - Wideboy's Hands In The Air Remix,3cGTJ36recw62AXf34v3kJ,65,0.0111,0.597,216960,0.937,2.96e-06,10,0.144,-3.36,1,0.0406,124.995,4.0,0.709,5766,499.98,9
Alternative,Halestorm,Shoot to Thrill,2MwCQtdvtZGbW2Iu92FfFv,44,0.00183,0.654,307160,0.919,0.0567,2,0.203,-4.437,1,0.0563,140.007,4.0,0.524,5017,560.028,1
Movie,Amalya,La fin du conte - A Cappella,5VxXVFZQMyhH4Tik9lLhJj,3,0.38,0.719,240575,0.45,0.000127,1,0.0805,-6.636,0,0.0578,148.676,4.0,0.482,538,594.704,15
World,Hillsong Worship,"The Father's Heart - Live At Dominion Theatre, London/2010",5vAl4jzUseACbjOcrh0htI,27,0.0186,0.465,364600,0.665,0.000955,9,0.719,-7.859,1,0.0336,122.034,4.0,0.0845,5253,488.136,26
Children's Music,CKY,96 Quite Bitter Beings,7AimHQrOUoUTYbVX87D3Zl,57,0.00184,0.458,201920,0.779,4.28e-05,3,0.313,-8.312,0,0.0486,99.093,4.0,0.729,1997,396.372,5
Comedy,Sarah Silverman,You're Gonna Die Soon - Album Version (Edited),7rqySC9a8t4VQfYe5IGjaF,15,0.206,0.624,90453,0.784,0.0,7,0.117,-4.393,1,0.0843,124.741,4.0,0.979,11039,498.964,7
World,Casting Crowns,For All You Are,6adUHmqdz1q2jmfIQGcRqn,38,0.27,0.476,323733,0.454,0.0,9,0.094,-7.081,1,0.0317,147.923,4.0,0.173,2206,591.692,26
Country,Luke Bryan,Drinkin' Beer And Wastin' Bullets,4TkVE9FZudrKDdchZNTMqL,54,0.0126,0.493,259640,0.75,1.73e-05,7,0.0968,-4.748,0,0.0327,131.984,4.0,0.246,7863,527.936,8
Rap,T.I.,Wraith (feat. Yo Gotti),1Fyot4QTMXBOXZjVlZPnC0,53,0.201,0.661,274480,0.68,0.0,9,0.511,-5.815,1,0.252,175.993,4.0,0.434,12003,703.972,19
Rock,Drowning Pool,Bodies,7CpbhqKUedOIrcvc94p60Y,74,0.00347,0.656,201960,0.932,0.00147,4,0.144,-3.405,0,0.0708,130.936,4.0,0.544,3561,523.744,22
Blues,Patrick Sweany,After Awhile,3fI55TG9Z14TNqGv0iXgym,26,0.432,0.41,278173,0.557,1.38e-05,4,0.125,-8.07,0,0.0317,112.243,4.0,0.662,9756,448.972,3
Rap,Wiz Khalifa,Promises,6TL5uq31JarmrpEGTNNyKG,62,0.0265,0.565,210467,0.585,0.0,1,0.274,-5.723,0,0.0536,140.8,5.0,0.259,14042,704.0,19
Hip-Hop,Wes Walker,Jordan Belfort,6qMXubogFdMrvVMJwqATzd,67,0.125,0.86,207912,0.719,0.0,11,0.0799,-4.325,0,0.33,160.049,4.0,0.496,13916,640.196,12
Children's Music,Korn,Make Me Bad,286ek1kspX7VFaheXFSvPk,57,0.000192,0.532,235613,0.797,0.0252,11,0.229,-6.889,0,0.0499,110.006,4.0,0.417,7075,440.024,5
Classical,Howard Shore,The Nazgûl,1iYCMjIx93xfKSL4gzZBfX,35,0.93,0.0994,364893,0.00954,0.816,2,0.0929,-24.894,0,0.0396,89.835,4.0,0.0363,5355,359.34,6
Hip-Hop,Nas,The Message,1AHfovSnGPVYKaahRtA0U6,65,0.00776,0.614,234093,0.543,3.28e-05,5,0.383,-7.178,1,0.374,178.422,4.0,0.485,9055,713.688,12
Soundtrack,Max Richter,Afterimage 2,58ugRcwNdlkIXTN85MkNCZ,35,0.803,0.15,69434,0.104,0.89,7,0.108,-36.848,1,0.043,136.512,5.0,0.0797,8386,682.56,25
Classical,Frédéric Chopin,"Waltz No. 6 in D-Flat Major, Op. 64, No. 1 ""Minute""",4RkChz0ezjYkHcMZPdDbHC,23,0.988,0.218,109813,0.0715,0.878,8,0.144,-27.868,1,0.0382,78.754,4.0,0.2,4440,315.016,6
Folk,Tall Heights,Spirit Cold,1vG6jMgSoqT3zG9tuDrL2E,67,0.211,0.426,222293,0.662,0.00652,11,0.176,-6.158,1,0.0319,78.247,4.0,0.359,12083,312.988,11
